Property_ID,City,Locality,Locality_Tier,BHK,Carpet_Area_SqFt,Builtup_Area_SqFt,Possession_Status,RERA_Approved,Vastu_Compliance,Furnishing_Status,Metro_Proximity,Floor_Number,Total_Floors,Gated_Community,Power_Backup,Clubhouse,Reserved_Parking_Slots,Property_Age_Yrs,SalePrice_INR
2035,Mumbai,Bandra West / BKC,Upscale,2,1039,1368,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),5,12,1,1,1,2,0,57290000.0
2036,Hyderabad,Banjara Hills / Gachibowli,Upscale,2,938,1188,Under Construction,1,Partial Vastu,Semi-Furnished,Walkable (<500m),1,4,1,1,1,1,5,16050000.0
2037,Bengaluru,HSR Layout / Whitefield,Mid-Tier,3,1597,2150,Ready to Move,0,Partial Vastu,Unfurnished,Walkable (<500m),2,12,1,1,1,2,2,16830000.0
2038,Hyderabad,Tellapur,Emerging,4,1815,2362,Ready to Move,1,Partial Vastu,Unfurnished,Walkable (<500m),6,12,1,1,0,1,2,11000000.0
2039,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,3,1989,2554,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),5,12,1,1,1,1,8,151750000.0
2040,Bengaluru,HSR Layout / Whitefield,Mid-Tier,4,2340,3039,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),16,35,1,1,0,1,2,27290000.0
2041,Delhi NCR,South Delhi (Vasant Vihar),Upscale,3,1712,2251,Ready to Move,1,Full Vastu,Unfurnished,Distant (>3 km),8,22,1,1,1,1,0,50910000.0
2042,Hyderabad,Tellapur,Emerging,2,830,1075,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),23,50,1,1,0,1,5,4510000.0
2043,Bengaluru,Indiranagar / Lavelle Road,Prime / Ultra-Luxury,2,993,1272,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),29,50,1,1,1,1,12,33830000.0
2044,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1247,1623,Under Construction,0,Full Vastu,Semi-Furnished,Near (1-2 km),10,22,1,1,1,2,12,19140000.0
2045,Pune,Baner / Viman Nagar,Mid-Tier,3,1655,2073,Ready to Move,1,Full Vastu,Unfurnished,Walkable (<500m),5,35,1,0,1,2,12,18200000.0
2046,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1467,1981,Under Construction,1,Non-Vastu,Semi-Furnished,Walkable (<500m),11,22,1,1,1,0,2,22710000.0
2047,Mumbai,Andheri West / Powai,Mid-Tier,2,954,1214,New Launch,1,Partial Vastu,Unfurnished,Near (1-2 km),21,22,1,1,1,0,8,19380000.0
2048,Mumbai,Bandra West / BKC,Upscale,2,1049,1317,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),1,4,1,1,0,1,12,45700000.0
2049,Pune,Kalyani Nagar / Prabhat Road,Upscale,2,774,1033,Ready to Move,1,Full Vastu,Unfurnished,Distant (>3 km),3,4,1,1,1,0,5,11770000.0
2050,Mumbai,Bandra West / BKC,Upscale,2,852,1151,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),20,22,0,1,0,0,2,36530000.0
2051,Pune,Kalyani Nagar / Prabhat Road,Upscale,2,1015,1376,Ready to Move,1,Partial Vastu,Unfurnished,Distant (>3 km),2,12,1,1,1,0,8,14670000.0
2052,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,2037,2677,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),14,22,1,1,1,1,12,38120000.0
2053,Chennai,Nungambakkam / Anna Nagar,Upscale,2,930,1187,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),1,7,1,1,1,1,30,10730000.0
2054,Hyderabad,Banjara Hills / Gachibowli,Upscale,1,566,762,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),10,12,1,1,1,1,2,11190000.0
2055,Kolkata,New Town Action Area 1,Mid-Tier,2,934,1252,New Launch,1,Partial Vastu,Unfurnished,Walkable (<500m),10,22,0,1,1,3,20,7610000.0
2056,Bengaluru,Yelahanka / Devanahalli,Emerging,3,2001,2565,Ready to Move,0,Partial Vastu,Semi-Furnished,Walkable (<500m),11,35,1,1,1,1,5,11530000.0
2057,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,701,959,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),3,4,0,1,0,1,2,8440000.0
2058,Bengaluru,Indiranagar / Lavelle Road,Prime / Ultra-Luxury,2,963,1217,New Launch,1,Full Vastu,Semi-Furnished,Walkable (<500m),3,22,1,1,1,1,30,22450000.0
2059,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,2,718,989,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),19,22,1,1,0,1,12,33110000.0
2060,Delhi NCR,Dwarka Expressway,Emerging,2,592,806,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),6,7,1,1,1,2,8,5320000.0
2061,Pune,Kalyani Nagar / Prabhat Road,Upscale,4,2507,3358,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),1,12,0,0,1,1,12,35110000.0
2062,Kolkata,Ballygunge / Alipore,Prime / Ultra-Luxury,4,2450,3361,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),4,4,0,0,1,3,8,57030000.0
2063,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,909,1222,New Launch,1,Non-Vastu,Fully Furnished,Near (1-2 km),1,4,1,1,1,1,2,8540000.0
2064,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,934,1191,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),3,12,1,1,0,2,20,10480000.0
2065,Bengaluru,HSR Layout / Whitefield,Mid-Tier,3,2270,2968,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),4,4,1,1,0,1,20,25540000.0
2066,Hyderabad,Banjara Hills / Gachibowli,Upscale,1,499,628,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),5,7,1,1,1,2,2,8890000.0
2067,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,2,1022,1329,Ready to Move,1,Partial Vastu,Fully Furnished,Walkable (<500m),18,22,1,1,0,1,2,74470000.0
2068,Mumbai,Navi Mumbai (Kharghar),Emerging,2,857,1154,Ready to Move,1,Partial Vastu,Fully Furnished,Near (1-2 km),6,12,1,1,1,1,2,12610000.0
2069,Bengaluru,Koramangala / Sadashivnagar,Upscale,4,2506,3258,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),10,12,1,1,0,1,12,52250000.0
2070,Bengaluru,HSR Layout / Whitefield,Mid-Tier,1,501,648,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),4,7,1,1,1,1,8,8320000.0
2071,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,891,1183,Under Construction,1,Partial Vastu,Semi-Furnished,Walkable (<500m),17,22,1,1,1,2,30,9350000.0
2072,Mumbai,Andheri West / Powai,Mid-Tier,3,1972,2689,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),17,22,1,1,0,1,5,50930000.0
2073,Mumbai,Bandra West / BKC,Upscale,2,1117,1403,Ready to Move,0,Partial Vastu,Semi-Furnished,Near (1-2 km),8,12,0,1,1,1,8,46120000.0
2074,Mumbai,Bandra West / BKC,Upscale,1,530,689,Ready to Move,0,Full Vastu,Fully Furnished,Near (1-2 km),4,35,1,1,1,0,12,22060000.0
2075,Kolkata,New Town Action Area 1,Mid-Tier,4,1570,1995,New Launch,1,Full Vastu,Semi-Furnished,Walkable (<500m),15,22,1,1,1,1,0,14440000.0
2076,Bengaluru,Electronic City,Suburban,2,898,1204,New Launch,1,Full Vastu,Semi-Furnished,Walkable (<500m),1,22,1,1,0,2,5,8210000.0
2077,Bengaluru,Electronic City,Suburban,3,2178,2752,Under Construction,1,Non-Vastu,Semi-Furnished,Distant (>3 km),7,22,1,1,1,0,5,13180000.0
2078,Hyderabad,Jubilee Hills,Prime / Ultra-Luxury,2,917,1226,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),1,4,1,1,1,1,8,23940000.0
2079,Mumbai,Bandra West / BKC,Upscale,2,1107,1425,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),2,7,1,1,0,1,8,58060000.0
2080,Chennai,OMR (Perungudi),Suburban,2,1155,1474,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),3,4,1,1,0,2,8,8730000.0
2081,Hyderabad,HITEC City / Kondapur,Mid-Tier,1,537,737,Under Construction,1,Partial Vastu,Unfurnished,Walkable (<500m),1,4,1,1,1,1,2,5280000.0
2082,Mumbai,Thane West,Suburban,1,454,569,Under Construction,1,Full Vastu,Unfurnished,Walkable (<500m),1,7,0,1,1,0,0,8770000.0
2083,Bengaluru,Koramangala / Sadashivnagar,Upscale,3,983,1285,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),12,35,1,1,1,2,8,22650000.0
2084,Pune,Baner / Viman Nagar,Mid-Tier,2,1047,1312,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),1,7,1,0,1,0,2,12030000.0
2085,Chennai,Velachery / Adyar,Mid-Tier,2,833,1094,New Launch,1,Full Vastu,Unfurnished,Walkable (<500m),47,50,1,1,1,1,2,8720000.0
2086,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,975,1282,Under Construction,1,Full Vastu,Semi-Furnished,Distant (>3 km),8,12,1,1,1,0,2,10450000.0
2087,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1259,1626,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),7,7,1,1,1,0,0,21710000.0
2088,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,1,499,632,Under Construction,1,Full Vastu,Unfurnished,Near (1-2 km),3,12,1,1,0,2,8,31130000.0
2089,Kolkata,New Town Action Area 1,Mid-Tier,2,954,1239,Ready to Move,1,Full Vastu,Fully Furnished,Near (1-2 km),3,7,0,1,1,1,8,8180000.0
2090,Mumbai,Bandra West / BKC,Upscale,1,540,722,Ready to Move,1,Non-Vastu,Fully Furnished,Distant (>3 km),44,50,1,1,1,1,5,20600000.0
2091,Chennai,Velachery / Adyar,Mid-Tier,1,433,585,Ready to Move,1,Partial Vastu,Unfurnished,Walkable (<500m),19,22,1,1,1,1,8,4690000.0
2092,Delhi NCR,Dwarka Expressway,Emerging,1,613,809,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),2,4,1,0,1,1,2,4510000.0
2093,Delhi NCR,South Delhi (Vasant Vihar),Upscale,3,1411,1872,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),30,35,1,1,1,0,2,41980000.0
2094,Delhi NCR,Noida Sector 62,Suburban,1,389,496,Under Construction,1,Full Vastu,Fully Furnished,Walkable (<500m),14,22,1,0,1,1,12,4350000.0
2095,Mumbai,Bandra West / BKC,Upscale,1,511,658,Ready to Move,1,Full Vastu,Unfurnished,Walkable (<500m),4,4,1,1,0,1,2,23000000.0
2096,Mumbai,Andheri West / Powai,Mid-Tier,2,954,1213,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),7,12,1,1,1,2,0,33080000.0
2097,Mumbai,Navi Mumbai (Kharghar),Emerging,3,1587,2035,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),9,12,1,1,1,1,8,20650000.0
2098,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,2,1144,1463,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),3,7,1,1,1,1,2,81410000.0
2099,Hyderabad,Jubilee Hills,Prime / Ultra-Luxury,2,916,1207,Under Construction,1,Partial Vastu,Unfurnished,Near (1-2 km),12,22,1,1,1,1,0,25550000.0
2100,Bengaluru,HSR Layout / Whitefield,Mid-Tier,1,510,675,Under Construction,0,Full Vastu,Semi-Furnished,Near (1-2 km),3,4,1,1,1,1,0,6090000.0
2101,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,2,792,1087,New Launch,1,Full Vastu,Unfurnished,Near (1-2 km),4,12,1,1,1,1,30,41100000.0
2102,Kolkata,New Town Action Area 1,Mid-Tier,2,1066,1360,New Launch,1,Non-Vastu,Fully Furnished,Near (1-2 km),1,4,1,0,1,2,5,9710000.0
2103,Pune,Wakad / Kharadi,Suburban,2,976,1301,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),37,50,1,1,0,0,0,7310000.0
2104,Chennai,Velachery / Adyar,Mid-Tier,2,890,1207,Ready to Move,1,Full Vastu,Fully Furnished,Near (1-2 km),8,22,1,1,1,1,8,9960000.0
2105,Kolkata,Park Street / Salt Lake Sec 5,Upscale,2,678,897,Under Construction,1,Full Vastu,Semi-Furnished,Distant (>3 km),3,7,1,1,1,1,12,6990000.0
2106,Mumbai,Andheri West / Powai,Mid-Tier,1,632,811,New Launch,1,Full Vastu,Semi-Furnished,Walkable (<500m),2,7,1,1,1,0,5,17290000.0
2107,Bengaluru,HSR Layout / Whitefield,Mid-Tier,2,775,995,Under Construction,1,Full Vastu,Fully Furnished,Walkable (<500m),4,7,1,1,0,2,0,11300000.0
2108,Hyderabad,Jubilee Hills,Prime / Ultra-Luxury,1,473,594,Under Construction,1,Full Vastu,Fully Furnished,Walkable (<500m),15,22,1,0,1,0,2,11440000.0
2109,Hyderabad,HITEC City / Kondapur,Mid-Tier,3,1633,2106,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),3,4,1,1,0,1,0,16780000.0
2110,Mumbai,Andheri West / Powai,Mid-Tier,4,1969,2652,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),15,22,1,1,1,1,5,65050000.0
2111,Pune,Baner / Viman Nagar,Mid-Tier,4,1862,2339,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),14,35,1,1,0,0,5,20710000.0
2112,Mumbai,Bandra West / BKC,Upscale,3,1056,1350,Under Construction,1,Full Vastu,Semi-Furnished,Walkable (<500m),8,12,1,1,1,2,2,47480000.0
2113,Mumbai,Andheri West / Powai,Mid-Tier,3,1717,2304,Under Construction,0,Partial Vastu,Semi-Furnished,Walkable (<500m),2,7,0,1,1,1,5,41280000.0
2114,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,3,1423,1924,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),8,12,1,1,0,0,5,64300000.0
2115,Delhi NCR,South Delhi (Vasant Vihar),Upscale,2,1367,1790,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),4,12,0,1,1,1,12,39070000.0
2116,Delhi NCR,Noida Sector 62,Suburban,3,1318,1767,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),11,12,1,1,0,1,5,15500000.0
2117,Mumbai,Andheri West / Powai,Mid-Tier,2,818,1064,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),2,12,1,1,0,1,5,27100000.0
2118,Pune,Koregaon Park,Prime / Ultra-Luxury,2,869,1104,New Launch,1,Partial Vastu,Unfurnished,Near (1-2 km),12,12,1,1,1,1,12,17810000.0
2119,Bengaluru,Koramangala / Sadashivnagar,Upscale,3,1606,2091,Ready to Move,0,Non-Vastu,Semi-Furnished,Walkable (<500m),3,12,1,1,1,1,0,28550000.0
2120,Mumbai,Bandra West / BKC,Upscale,2,882,1169,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),3,35,1,0,1,1,0,43990000.0
2121,Pune,Kalyani Nagar / Prabhat Road,Upscale,2,1037,1424,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),4,4,1,1,1,1,8,16930000.0
2122,Chennai,Nungambakkam / Anna Nagar,Upscale,4,2047,2577,Under Construction,0,Partial Vastu,Unfurnished,Near (1-2 km),11,12,1,1,0,1,2,26760000.0
2123,Pune,Koregaon Park,Prime / Ultra-Luxury,1,412,542,Ready to Move,1,Non-Vastu,Semi-Furnished,Walkable (<500m),13,22,1,1,0,0,2,10310000.0
2124,Pune,Baner / Viman Nagar,Mid-Tier,2,693,896,Ready to Move,1,Full Vastu,Unfurnished,Distant (>3 km),2,4,1,1,1,1,12,6540000.0
2125,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,4,1599,2104,Ready to Move,0,Partial Vastu,Semi-Furnished,Near (1-2 km),18,22,1,1,0,1,5,25800000.0
2126,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1429,1791,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),19,22,0,1,0,1,8,26010000.0
2127,Mumbai,Andheri West / Powai,Mid-Tier,2,907,1171,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),12,12,1,1,1,0,8,26280000.0
2128,Bengaluru,Indiranagar / Lavelle Road,Prime / Ultra-Luxury,2,860,1167,Ready to Move,1,Partial Vastu,Unfurnished,Distant (>3 km),1,4,1,1,1,0,0,25260000.0
2129,Bengaluru,Yelahanka / Devanahalli,Emerging,2,1127,1490,New Launch,1,Partial Vastu,Semi-Furnished,Walkable (<500m),6,7,0,1,1,1,5,6140000.0
2130,Bengaluru,Electronic City,Suburban,3,1835,2401,Ready to Move,1,Partial Vastu,Fully Furnished,Near (1-2 km),3,7,1,0,0,1,20,15630000.0
2131,Hyderabad,Miyapur / Kukatpally,Suburban,2,902,1161,Ready to Move,1,Non-Vastu,Unfurnished,Near (1-2 km),1,7,1,0,1,1,5,6680000.0
2132,Delhi NCR,Noida Sector 62,Suburban,2,694,894,Under Construction,0,Full Vastu,Fully Furnished,Walkable (<500m),35,50,1,1,0,3,8,7540000.0
2133,Mumbai,Thane West,Suburban,1,475,617,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),1,12,1,0,0,1,5,9280000.0
2134,Mumbai,Andheri West / Powai,Mid-Tier,1,473,643,Under Construction,1,Non-Vastu,Semi-Furnished,Walkable (<500m),3,7,0,0,1,1,0,12600000.0
2135,Hyderabad,Banjara Hills / Gachibowli,Upscale,4,2163,2976,Ready to Move,1,Full Vastu,Unfurnished,Walkable (<500m),25,35,1,1,1,0,0,37780000.0
2136,Mumbai,Andheri West / Powai,Mid-Tier,2,850,1111,Ready to Move,1,Partial Vastu,Unfurnished,Walkable (<500m),8,22,1,1,1,1,2,29450000.0
2137,Pune,Baner / Viman Nagar,Mid-Tier,3,1398,1819,Under Construction,1,Full Vastu,Fully Furnished,Walkable (<500m),5,7,1,1,1,1,5,18840000.0
2138,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,1,489,665,New Launch,1,Full Vastu,Semi-Furnished,Walkable (<500m),4,12,1,0,1,1,5,9060000.0
2139,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1402,1830,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),6,7,1,1,0,1,20,21480000.0
2140,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,4,2474,3270,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),11,50,1,1,1,1,0,130030000.0
2141,Pune,Kalyani Nagar / Prabhat Road,Upscale,2,1001,1281,Ready to Move,0,Partial Vastu,Unfurnished,Near (1-2 km),1,12,1,1,0,1,2,12610000.0
2142,Bengaluru,Electronic City,Suburban,1,448,603,New Launch,1,Partial Vastu,Semi-Furnished,Near (1-2 km),8,35,1,1,1,0,5,3200000.0
2143,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,1131,1492,New Launch,1,Partial Vastu,Semi-Furnished,Walkable (<500m),6,7,1,1,1,1,20,8600000.0
2144,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1322,1792,Ready to Move,1,Full Vastu,Fully Furnished,Near (1-2 km),2,22,1,1,0,0,5,28910000.0
2145,Bengaluru,Koramangala / Sadashivnagar,Upscale,2,719,972,Ready to Move,0,Full Vastu,Semi-Furnished,Near (1-2 km),4,4,1,0,1,1,8,12720000.0
2146,Pune,Kalyani Nagar / Prabhat Road,Upscale,3,1638,2093,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),9,50,1,1,1,1,8,27690000.0
2147,Hyderabad,Miyapur / Kukatpally,Suburban,3,1359,1825,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),21,35,1,1,1,1,5,12620000.0
2148,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1624,2199,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),4,12,0,1,0,1,0,32240000.0
2149,Pune,Baner / Viman Nagar,Mid-Tier,3,991,1283,Ready to Move,1,Full Vastu,Semi-Furnished,Distant (>3 km),6,22,1,1,1,1,0,11600000.0
2150,Pune,Baner / Viman Nagar,Mid-Tier,1,628,799,Under Construction,1,Full Vastu,Fully Furnished,Near (1-2 km),1,22,1,1,1,1,0,7870000.0
2151,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,1045,1307,New Launch,1,Full Vastu,Semi-Furnished,Walkable (<500m),35,35,1,0,0,0,0,10860000.0
2152,Pune,Kalyani Nagar / Prabhat Road,Upscale,2,736,963,New Launch,1,Full Vastu,Unfurnished,Near (1-2 km),3,7,1,1,1,2,2,9620000.0
2153,Hyderabad,HITEC City / Kondapur,Mid-Tier,4,1867,2419,Ready to Move,0,Partial Vastu,Fully Furnished,Walkable (<500m),12,12,1,1,1,1,5,19170000.0
2154,Hyderabad,HITEC City / Kondapur,Mid-Tier,3,1938,2562,Ready to Move,1,Full Vastu,Unfurnished,Near (1-2 km),7,22,1,0,1,2,0,24880000.0
2155,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,3,1378,1756,Under Construction,1,Full Vastu,Unfurnished,Walkable (<500m),11,22,1,0,1,2,0,24450000.0
2156,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,831,1132,Ready to Move,1,Non-Vastu,Semi-Furnished,Walkable (<500m),8,12,1,1,1,1,8,9330000.0
2157,Mumbai,Thane West,Suburban,2,627,805,Under Construction,1,Full Vastu,Fully Furnished,Near (1-2 km),12,22,1,1,1,1,0,15060000.0
2158,Pune,Koregaon Park,Prime / Ultra-Luxury,3,1468,1878,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),1,4,1,1,0,1,0,41790000.0
2159,Pune,Wakad / Kharadi,Suburban,2,917,1204,Ready to Move,1,Full Vastu,Unfurnished,Walkable (<500m),1,22,0,1,0,1,30,4570000.0
2160,Mumbai,Bandra West / BKC,Upscale,2,1051,1382,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),4,7,1,1,1,1,0,66800000.0
2161,Pune,Baner / Viman Nagar,Mid-Tier,3,1224,1564,Ready to Move,1,Full Vastu,Unfurnished,Walkable (<500m),2,7,1,1,1,0,2,15920000.0
2162,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,1,401,515,Under Construction,1,Partial Vastu,Unfurnished,Near (1-2 km),2,12,1,1,0,1,0,28100000.0
2163,Bengaluru,Koramangala / Sadashivnagar,Upscale,2,1014,1290,Ready to Move,1,Full Vastu,Unfurnished,Distant (>3 km),1,12,1,1,1,0,12,17780000.0
2164,Hyderabad,HITEC City / Kondapur,Mid-Tier,2,1093,1468,Ready to Move,1,Partial Vastu,Semi-Furnished,Walkable (<500m),5,12,1,1,1,1,5,12040000.0
2165,Mumbai,South Mumbai (Worli/Malabar Hill),Prime / Ultra-Luxury,1,397,536,Ready to Move,1,Full Vastu,Fully Furnished,Near (1-2 km),2,12,0,1,1,1,0,31470000.0
2166,Pune,Baner / Viman Nagar,Mid-Tier,5,4416,5785,Under Construction,1,Full Vastu,Unfurnished,Walkable (<500m),4,7,1,1,1,3,5,41890000.0
2167,Pune,Wakad / Kharadi,Suburban,2,955,1282,Ready to Move,1,Partial Vastu,Unfurnished,Near (1-2 km),1,7,1,1,1,1,0,7840000.0
2168,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,1,605,814,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),11,22,1,1,1,1,5,27930000.0
2169,Mumbai,Andheri West / Powai,Mid-Tier,2,939,1191,Ready to Move,0,Non-Vastu,Semi-Furnished,Walkable (<500m),3,12,1,1,1,1,5,22580000.0
2170,Bengaluru,HSR Layout / Whitefield,Mid-Tier,3,963,1325,Ready to Move,0,Full Vastu,Fully Furnished,Near (1-2 km),8,12,1,1,0,0,0,12970000.0
2171,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,2,928,1259,Ready to Move,0,Full Vastu,Unfurnished,Walkable (<500m),10,12,1,1,1,1,5,16590000.0
2172,Kolkata,Park Street / Salt Lake Sec 5,Upscale,2,1101,1406,Under Construction,1,Partial Vastu,Unfurnished,Walkable (<500m),26,35,1,1,1,1,5,16750000.0
2173,Delhi NCR,South Delhi (Vasant Vihar),Upscale,1,450,573,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),21,22,1,1,1,0,12,12460000.0
2174,Bengaluru,Koramangala / Sadashivnagar,Upscale,1,489,619,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),2,4,1,1,1,1,30,9230000.0
2175,Delhi NCR,"Golf Course Road, Gurgaon",Prime / Ultra-Luxury,2,924,1172,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),19,22,0,1,1,1,5,35640000.0
2176,Delhi NCR,South Delhi (Vasant Vihar),Upscale,3,875,1179,Ready to Move,1,Partial Vastu,Semi-Furnished,Near (1-2 km),24,50,1,0,1,0,12,22090000.0
2177,Hyderabad,HITEC City / Kondapur,Mid-Tier,3,1938,2541,Ready to Move,0,Non-Vastu,Unfurnished,Near (1-2 km),12,12,1,1,1,1,5,18390000.0
2178,Mumbai,Thane West,Suburban,1,449,607,Ready to Move,1,Full Vastu,Semi-Furnished,Near (1-2 km),12,50,1,1,0,1,12,8170000.0
2179,Hyderabad,Miyapur / Kukatpally,Suburban,2,1022,1377,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),9,12,1,1,1,1,2,9470000.0
2180,Delhi NCR,"Cyber City, Gurgaon",Mid-Tier,4,2368,3146,Under Construction,1,Full Vastu,Semi-Furnished,Near (1-2 km),11,12,1,1,1,1,5,39400000.0
2181,Kolkata,Ballygunge / Alipore,Prime / Ultra-Luxury,2,1129,1512,Under Construction,0,Full Vastu,Semi-Furnished,Near (1-2 km),3,7,1,1,1,0,12,15090000.0
2182,Bengaluru,Koramangala / Sadashivnagar,Upscale,3,1644,2059,Under Construction,1,Partial Vastu,Semi-Furnished,Near (1-2 km),7,12,0,0,0,1,12,24740000.0
2183,Delhi NCR,South Delhi (Vasant Vihar),Upscale,1,501,647,Under Construction,1,Full Vastu,Unfurnished,Near (1-2 km),1,7,1,1,0,1,0,14490000.0
2184,Chennai,Nungambakkam / Anna Nagar,Upscale,4,2078,2770,Ready to Move,1,Full Vastu,Unfurnished,Walkable (<500m),4,4,1,1,1,1,0,41250000.0
2185,Mumbai,Andheri West / Powai,Mid-Tier,3,1735,2171,Ready to Move,1,Full Vastu,Semi-Furnished,Walkable (<500m),4,4,1,1,1,0,20,47160000.0
2186,Chennai,Velachery / Adyar,Mid-Tier,4,1725,2164,Ready to Move,1,Partial Vastu,Unfurnished,Walkable (<500m),4,7,1,1,1,1,5,20240000.0
2187,Hyderabad,Banjara Hills / Gachibowli,Upscale,3,1700,2313,Ready to Move,1,Non-Vastu,Semi-Furnished,Near (1-2 km),6,12,1,1,1,1,30,21830000.0
